Brand,Product,Variant Scope,Affected Variants,Current Category,Current Weight(s),Corrected Ship Class,Rec L,Rec W,Rec H,Recommended Site Weight,Delta Min,Delta Max,Match Source,Confidence,Action,Reason
🔵 Honda,Honda Civic FK Batman Vented Style Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda Civic FK Thunder Vented Style Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda Civic FK Type R Lambo V2 Style Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda Civic FN2 Mugen RR Style Carbon Fiber Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda EG Mod X Hybrid Style Carbon Fiber Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda FC/FK V Shape Vented Style Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda FK Jet V1 Style Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda FK Type R Vented Style Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda Jazz GE 2007 Dynamite Style Carbon Fiber Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda Jazz GE 2007 INGS+1 Style Carbon Fiber Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda Jazz/Fit GD J's Racing Spec Style Carbon Fiber Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🔵 Honda,Honda Jazz/Fit GK Vented Style Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🟠 Toyota,BRZ ZC6 / Scion FR-S / GT86 / FT86 ZN6 VTX-Style Rear Bumper Spats,All variants,4,Bumper,140,Spats / Extensions,208.0,20.0,15.0,13.0,-127.0,-127.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75 of single-unit extension cartons. Representative carton: B-R34-SSX-OE-CON / OD-0026518.
🟠 Toyota,ETi Supra Cooling Panel,All variants,4,Small Panel,15,Cooling Panel,83.0,22.0,11.0,5.0,-10.0,-10.0,Exact vehicle + part P75,High,UPDATE SITE,Matched SUPRA-CP cleaned historical cartons.
🟠 Toyota,ETi Toyota GT86 Front Fenders,All variants,5,Front Fender,66,Front Fender,135.0,82.0,34.0,76.0,10.0,10.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched FT86-FF cleaned historical cartons.
🟠 Toyota,ETi Toyota MR-S (ZZW30) OEM Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🟠 Toyota,ETi Toyota MR-S (ZZW30) Vented Style Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🟠 Toyota,ETi Toyota MR2 Carbon Fiber Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🟠 Toyota,ETi Toyota MR2 ETi Carbon Fiber Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🟠 Toyota,ETi Toyota MR2 OEM Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🟠 Toyota,ETi Toyota MRS C-One Carbon Fiber Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🟠 Toyota,ETi Toyota MRS ETi Carbon Fiber Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🟠 Toyota,ETi Toyota MRS ETi2 Carbon Fiber Hood,All variants,4,Hood,55,Hood,170.0,133.0,16.0,73.0,18.0,18.0,Established ETi hood tier,Established,UPDATE SITE,Retain the established ETi standard hood tier.
🟠 Toyota,ETi Toyota Supra MK5 (A90) Carbon Fiber Duckbill Wing,All variants,4,Spoiler/Wing,30,Duckbill / Small Spoiler,133.0,41.0,14.0,16.0,-14.0,-14.0,Cleaned category P75,High,UPDATE SITE,Small spoiler class uses RS cartons at or below 20 volumetric kg. Representative carton: A-DE5-RS-AR2& / OD-0022319. Representative carton: A-G70-RS-EPA2 / OD-0027297.
🟠 Toyota,ETi Toyota Supra MK5 (A90) Carbon Fiber Side Skirts,All variants,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,ETi Toyota Supra MK5 (A90) Gap Roof Carbon Fiber Spoiler,All variants,4,Roof Panel,72,Standard Spoiler / Wing,127.0,38.0,27.0,27.0,-45.0,-45.0,Exact vehicle + part P75,High,UPDATE SITE,Matched SUPRA-RS cleaned historical cartons.
🟠 Toyota,ETi Toyota Supra MK5 (A90) PRO Front Lip,All variants,4,Front Lip,46,Front Lip / Splitter,177.0,57.0,17.0,35.0,-11.0,-11.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75 of actual single-unit cartons. Representative carton: B-R34-FL-HSM / OD-0027251.
🟠 Toyota,ETi Toyota Supra MKIV TRD Style Spoiler,All variants,21,Spoiler/Wing,30,Standard Spoiler / Wing,127.0,38.0,27.0,27.0,-3.0,-3.0,Exact vehicle + part P75,High,UPDATE SITE,Matched SUPRA-RS cleaned historical cartons.
🟠 Toyota,ETi Toyota Supra MKV Carbon Fiber Defender Duckbill,All variants,1,Accessory,5.5,Duckbill / Small Spoiler,133.0,41.0,14.0,16.0,10.5,10.5,Cleaned category P75,High,UPDATE SITE,Small spoiler class uses RS cartons at or below 20 volumetric kg. Representative carton: A-DE5-RS-AR2& / OD-0022319. Representative carton: A-G70-RS-EPA2 / OD-0027297.
🟠 Toyota,GT86 AB Trunk Wing,All variants,4,Trunk/Boot,67,Standard Spoiler / Wing,151.0,44.0,23.0,31.0,-36.0,-36.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched FT86-RS cleaned historical cartons.
🟠 Toyota,GT86 BRZ +30mm Front Fender,All variants,5,Front Fender,66,Front Fender,135.0,82.0,34.0,76.0,10.0,10.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched FT86-FF cleaned historical cartons.
🟠 Toyota,GT86 Front Lip,All variants,4,Front Lip,32,Front Lip / Splitter,177.0,57.0,17.0,35.0,3.0,3.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75 of actual single-unit cartons. Representative carton: B-R34-FL-HSM / OD-0027251.
🟠 Toyota,GT86 GFB Front Fender,All variants,5,Front Fender,66,Front Fender,135.0,82.0,34.0,76.0,10.0,10.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched FT86-FF cleaned historical cartons.
🟠 Toyota,GT86 GFB Splitter with Undertray,All variants,4,Accessory,10,Front Lip / Splitter,177.0,57.0,17.0,35.0,25.0,25.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75 of actual single-unit cartons. Representative carton: B-R34-FL-HSM / OD-0027251.
🟠 Toyota,GT86 Varis Front Fenders,All variants,5,Front Fender,66,Front Fender,135.0,82.0,34.0,76.0,10.0,10.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched FT86-FF cleaned historical cartons.
🟠 Toyota,GT86 Varis Side Skirts,All variants,5,Side Skirts,28,Side Skirts,171.0,31.0,20.0,22.0,-6.0,-6.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,GT86 Vertex Side Skirts,All variants,5,Side Skirts,28,Side Skirts,171.0,31.0,20.0,22.0,-6.0,-6.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,GT86 ZN6 FR-S BRZ ZC6 TRD Style Trunk Spoiler,All variants,5,Trunk/Boot,67,Standard Spoiler / Wing,151.0,44.0,23.0,31.0,-36.0,-36.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched FT86-RS cleaned historical cartons.
🟠 Toyota,Scion FR-S Toyota GT86 FT86 ZN6 Fender Emblem Cover Fender Vents,All variants,5,Accessory,10,Fender Vent / Add-on,66.0,22.0,13.0,4.0,-6.0,-6.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75 of small fender add-ons. Representative carton: B-FK8-FFAV-EPA / OD-0026319.
🟠 Toyota,Supra AB-Flug Style Body Kit,Front Fender / Fiberglass (FRP); Front Fender / Forged Carbon; Front Fender / Gloss Carbon; Front Fender / Kevlar; Front Fender / Matte Carbon,5,Front Fender,78,Front Fender,145.0,75.0,32.0,70.0,-8.0,-8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched SUPRA-FF cleaned historical cartons.
🟠 Toyota,Supra AB-Flug Style Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon,3,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra BOMEX Style Body Kit,Front Fender / Fiberglass (FRP); Front Fender / Forged Carbon; Front Fender / Gloss Carbon; Front Fender / Kevlar; Front Fender / Matte Carbon,5,Front Fender,78,Front Fender,145.0,75.0,32.0,70.0,-8.0,-8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched SUPRA-FF cleaned historical cartons.
🟠 Toyota,Supra BOMEX Style Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra Blitz Style Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra Blitz Style Body Kit,Rear Spoiler / Fiberglass (FRP); Rear Spoiler / Forged Carbon; Rear Spoiler / Gloss Carbon; Rear Spoiler / Kevlar; Rear Spoiler / Matte Carbon,5,Spoiler/Wing,30,Standard Spoiler / Wing,127.0,38.0,27.0,27.0,-3.0,-3.0,Exact vehicle + part P75,High,UPDATE SITE,Matched SUPRA-RS cleaned historical cartons.
🟠 Toyota,Supra Max Racing Style Body Kit,Front Fender / Fiberglass (FRP); Front Fender / Forged Carbon; Front Fender / Gloss Carbon; Front Fender / Kevlar; Front Fender / Matte Carbon,5,Front Fender,78,Front Fender,145.0,75.0,32.0,70.0,-8.0,-8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched SUPRA-FF cleaned historical cartons.
🟠 Toyota,Supra Max Racing Style Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra Max-Top Style Body Kit,Front Fender / Fiberglass (FRP); Front Fender / Forged Carbon; Front Fender / Gloss Carbon; Front Fender / Kevlar; Front Fender / Matte Carbon,5,Front Fender,78,Front Fender,145.0,75.0,32.0,70.0,-8.0,-8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched SUPRA-FF cleaned historical cartons.
🟠 Toyota,Supra OEM Style Front Fender,All variants,5,Front Fender,78,Front Fender,145.0,75.0,32.0,70.0,-8.0,-8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched SUPRA-FF cleaned historical cartons.
🟠 Toyota,Supra Ridox Style Narrow Body Kit,Front Fenders / Fiberglass (FRP); Front Fenders / Forged Carbon; Front Fenders / Gloss Carbon; Front Fenders / Kevlar; Front Fenders / Matte Carbon,5,Front Fender,78,Front Fender,145.0,75.0,32.0,70.0,-8.0,-8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched SUPRA-FF cleaned historical cartons.
🟠 Toyota,Supra Ridox Style Narrow Body Kit,Front Splitter / Fiberglass (FRP); Front Splitter / Forged Carbon; Front Splitter / Gloss Carbon; Front Splitter / Kevlar; Front Splitter / Matte Carbon,5,Front Lip,46,Front Lip / Splitter,177.0,57.0,17.0,35.0,-11.0,-11.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75 of actual single-unit cartons. Representative carton: B-R34-FL-HSM / OD-0027251.
🟠 Toyota,Supra Ridox Style Narrow Body Kit,Side Skirts / Fiberglass (FRP); Side Skirts / Forged Carbon; Side Skirts / Gloss Carbon; Side Skirts / Kevlar; Side Skirts / Matte Carbon,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra Ridox Style Widebody Body Kit,Front Fender / Fiberglass (FRP); Front Fender / Forged Carbon; Front Fender / Gloss Carbon; Front Fender / Kevlar; Front Fender / Matte Carbon,5,Front Fender,78,Front Fender,145.0,75.0,32.0,70.0,-8.0,-8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched SUPRA-FF cleaned historical cartons.
🟠 Toyota,Supra Ridox Style Widebody Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra TRD 3000GT Style Widebody Body Kit,Front Fender / Fiberglass (FRP); Front Fender / Forged Carbon; Front Fender / Gloss Carbon; Front Fender / Kevlar; Front Fender / Matte Carbon,5,Front Fender,78,Front Fender,145.0,75.0,32.0,70.0,-8.0,-8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched SUPRA-FF cleaned historical cartons.
🟠 Toyota,Supra TRD 3000GT Style Widebody Body Kit,Front Lip V1 / Fiberglass (FRP); Front Lip V1 / Forged Carbon; Front Lip V1 / Gloss Carbon; Front Lip V1 / Kevlar; Front Lip V1 / Matte Carbon,5,Front Lip,46,Front Lip / Splitter,177.0,57.0,17.0,35.0,-11.0,-11.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75 of actual single-unit cartons. Representative carton: B-R34-FL-HSM / OD-0027251.
🟠 Toyota,Supra TRD 3000GT Style Widebody Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra Top Secret Style Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra Top Secret Style Widebody Body Kit,Front Fender / Fiberglass (FRP); Front Fender / Forged Carbon; Front Fender / Gloss Carbon; Front Fender / Kevlar; Front Fender / Matte Carbon,5,Front Fender,78,Front Fender,145.0,75.0,32.0,70.0,-8.0,-8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched SUPRA-FF cleaned historical cartons.
🟠 Toyota,Supra Top Secret Style Widebody Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra Top Secret V12 Style Body Kit,Front Fender / Fiberglass (FRP); Front Fender / Forged Carbon; Front Fender / Gloss Carbon; Front Fender / Kevlar; Front Fender / Matte Carbon,5,Front Fender,78,Front Fender,145.0,75.0,32.0,70.0,-8.0,-8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched SUPRA-FF cleaned historical cartons.
🟠 Toyota,Supra Top Secret V12 Style Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra Top Secret V12 Style Body Kit,Rear Spoiler Carbon / Forged Carbon; Rear Spoiler Carbon / Gloss Carbon; Rear Spoiler Carbon / Kevlar; Rear Spoiler Carbon / Matte Carbon,4,Spoiler/Wing,30,Standard Spoiler / Wing,127.0,38.0,27.0,27.0,-3.0,-3.0,Exact vehicle + part P75,High,UPDATE SITE,Matched SUPRA-RS cleaned historical cartons.
🟠 Toyota,Supra VeilSide Style Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,37,Side Skirts,171.0,31.0,20.0,22.0,-15.0,-15.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Supra VeilSide Style Body Kit,Rear Spoiler / Fiberglass (FRP); Rear Spoiler / Forged Carbon; Rear Spoiler / Gloss Carbon; Rear Spoiler / Kevlar; Rear Spoiler / Matte Carbon,5,Spoiler/Wing,30,Standard Spoiler / Wing,127.0,38.0,27.0,27.0,-3.0,-3.0,Exact vehicle + part P75,High,UPDATE SITE,Matched SUPRA-RS cleaned historical cartons.
🟠 Toyota,Toyota Alphard 30 Kulk Racing 1 Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,28,Side Skirts,171.0,31.0,20.0,22.0,-6.0,-6.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Toyota Alphard 30 Kulk Racing 2 Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,28,Side Skirts,171.0,31.0,20.0,22.0,-6.0,-6.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Toyota Alphard 30 Silk Blade Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,28,Side Skirts,171.0,31.0,20.0,22.0,-6.0,-6.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Toyota Alphard 30 Silk Blade Body Kit,Spoiler / Fiberglass (FRP); Spoiler / Forged Carbon; Spoiler / Gloss Carbon; Spoiler / Kevlar; Spoiler / Matte Carbon,5,Spoiler/Wing,17,Standard Spoiler / Wing,153.0,42.0,19.0,25.0,8.0,8.0,Exact vehicle + part P75,Medium,UPDATE SITE,Matched ALPHARD-RS cleaned historical cartons.
🟠 Toyota,Toyota Altezza C-West Body Kit,Side Skirt / Fiberglass (FRP); Side Skirt / Forged Carbon; Side Skirt / Gloss Carbon; Side Skirt / Kevlar; Side Skirt / Matte Carbon,5,Side Skirts,28,Side Skirts,171.0,31.0,20.0,22.0,-6.0,-6.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
🟠 Toyota,Toyota FT86 GT86 FR-S BRZ JDM Style Cooling Panel (2pcs),All variants,4,Small Panel,10,Cooling Panel,133.0,35.0,13.0,13.0,3.0,3.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75 after removing a clear oversized outlier. Representative carton: B-R34-CP-GARA / OD-0027441.
🟠 Toyota,Toyota FT86 GT86 Scion FR-S TRD Style Side Skirts,All variants,5,Side Skirts,28,Side Skirts,171.0,31.0,20.0,22.0,-6.0,-6.0,Cleaned category P75,Medium,UPDATE SITE,Cleaned P75; full side-skirt cartons. Representative carton: B-MX5-SS-ND-ESQ / OD-0021733.
